    id     | module_id |                                                                    fasten_uri                                                                     | is_internal_call | created_at | line_start | line_end |                                    metadata                                     
 333137441 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterField_values_group_spec(yqlplusParser$Field_values_group_specContext)%2Fjava.lang%2FVoidType           | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137442 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterField_names_spec(yqlplusParser$Field_names_specContext)%2Fjava.lang%2FVoidType                         | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137443 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterField_def(yqlplusParser$Field_defContext)%2Fjava.lang%2FVoidType                                       | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137444 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterFallback(yqlplusParser$FallbackContext)%2Fjava.lang%2FVoidType                                         | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137445 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterExpression(yqlplusParser$ExpressionContext)%2Fjava.lang%2FVoidType                                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137446 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterEqualityOp(yqlplusParser$EqualityOpContext)%2Fjava.lang%2FVoidType                                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137447 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterEqualityExpression(yqlplusParser$EqualityExpressionContext)%2Fjava.lang%2FVoidType                     | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137448 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterDereferencedExpression(yqlplusParser$DereferencedExpressionContext)%2Fjava.lang%2FVoidType             | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137449 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitImport_statement(yqlplusParser$Import_statementContext)%2Fjava.lang%2FVoidType                          | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137450 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterDelete_statement(yqlplusParser$Delete_statementContext)%2Fjava.lang%2FVoidType                         | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137451 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitImport_list(yqlplusParser$Import_listContext)%2Fjava.lang%2FVoidType                                    | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137452 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterDelete_source(yqlplusParser$Delete_sourceContext)%2Fjava.lang%2FVoidType                               | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
